date,county,cases,deaths
2020-04-08,Beaver,128.0,13.0
2020-04-08,Bedford,4.0,
2020-04-08,Berks,416.0,7.0
2020-04-08,Blair,6.0,
2020-04-08,Bradford,15.0,
2020-04-08,Bucks,756.0,22.0
2020-04-08,Butler,113.0,2.0
2020-04-08,Cambria,9.0,1.0
2020-04-08,Cameron,1.0,
2020-04-08,Carbon,76.0,1.0
2020-04-08,Centre,57.0,
2020-04-08,Chester,373.0,6.0
2020-04-08,Clarion,8.0,
2020-04-08,Clearfield,7.0,
2020-04-08,Clinton,3.0,
2020-04-08,Columbia,54.0,1.0
2020-04-08,Crawford,8.0,
2020-04-08,Cumberland,84.0,2.0
2020-04-08,Dauphin,168.0,2.0
2020-04-08,Delaware,1034.0,23.0
2020-04-08,Elk,2.0,
2020-04-08,Erie,29.0,
2020-04-08,Fayette,35.0,1.0
2020-04-08,Forest,5.0,
2020-04-08,Franklin,43.0,
2020-04-08,Fulton,1.0,
2020-04-08,Greene,17.0,
2020-04-08,Huntingdon,6.0,
2020-04-08,Indiana,21.0,
2020-04-08,Jefferson,1.0,
2020-04-08,Juniata,18.0,
2020-04-08,Lackawanna,266.0,10.0
2020-04-08,Lancaster,561.0,16.0
2020-04-08,Lawrence,32.0,2.0
2020-04-08,Lebanon,169.0,
2020-04-08,Lehigh,1319.0,11.0
2020-04-08,Luzerne,1134.0,11.0
2020-04-08,Lycoming,15.0,
2020-04-08,McKean,1.0,
2020-04-08,Mercer,27.0,
2020-04-08,Mifflin,10.0,
2020-04-08,Monroe,671.0,17.0
2020-04-08,Montgomery,1521.0,37.0
2020-04-08,Montour,26.0,
2020-04-08,Northampton,857.0,17.0
2020-04-08,Northumberland,22.0,
2020-04-08,Perry,13.0,1.0
2020-04-08,Philadelphia,4456.0,86.0
2020-04-08,Pike,148.0,6.0
2020-04-08,Potter,3.0,
2020-04-08,Schuylkill,136.0,
2020-04-08,Snyder,9.0,1.0
2020-04-08,Somerset,7.0,
2020-04-08,Sullivan,1.0,
2020-04-08,Susquehanna,14.0,
2020-04-08,Tioga,10.0,
2020-04-08,Union,8.0,
2020-04-08,Venango,5.0,
2020-04-08,Warren,1.0,
2020-04-08,Washington,59.0,
2020-04-08,Wayne,47.0,
2020-04-08,Westmoreland,183.0,1.0
2020-04-08,Wyoming,5.0,
2020-04-08,York,233.0,2.0
2020-04-07,Adams,28.0,
2020-04-07,Allegheny,689.0,6.0
2020-04-07,Armstrong,18.0,
2020-04-07,Beaver,116.0,9.0
2020-04-07,Bedford,4.0,
2020-04-07,Berks,369.0,4.0
2020-04-07,Blair,6.0,
2020-04-07,Bradford,14.0,
2020-04-07,Bucks,690.0,21.0
2020-04-07,Butler,107.0,2.0
2020-04-07,Cambria,7.0,1.0
2020-04-07,Cameron,1.0,
2020-04-07,Carbon,67.0,1.0
2020-04-07,Centre,55.0,
2020-04-07,Chester,335.0,6.0
2020-04-07,Clarion,9.0,
2020-04-07,Clearfield,7.0,
2020-04-07,Clinton,3.0,
2020-04-07,Columbia,42.0,1.0
2020-04-07,Crawford,8.0,
2020-04-07,Cumberland,77.0,2.0
2020-04-07,Dauphin,155.0,1.0
2020-04-07,Delaware,898.0,20.0
2020-04-07,Elk,2.0,
2020-04-07,Erie,28.0,
2020-04-07,Fayette,32.0,1.0
2020-04-07,Forest,5.0,
2020-04-07,Franklin,39.0,
2020-04-07,Fulton,1.0,
2020-04-07,Greene,15.0,
2020-04-07,Huntingdon,5.0,
2020-04-07,Indiana,21.0,
2020-04-07,Jefferson,1.0,
2020-04-07,Juniata,14.0,
2020-04-07,Lackawanna,235.0,8.0
2020-04-07,Lancaster,490.0,14.0
2020-04-07,Lawrence,29.0,2.0
2020-04-07,Lebanon,145.0,
2020-04-07,Lehigh,1146.0,10.0
2020-04-07,Luzerne,982.0,8.0
2020-04-07,Lycoming,12.0,
2020-04-07,McKean,1.0,
2020-04-07,Mercer,26.0,
2020-04-07,Mifflin,6.0,
2020-04-07,Monroe,610.0,12.0
2020-04-07,Montgomery,1359.0,30.0
2020-04-07,Montour,27.0,
2020-04-07,Northampton,774.0,14.0
2020-04-07,Northumberland,22.0,
2020-04-07,Perry,9.0,1.0
2020-04-07,Philadelphia,4012.0,58.0
2020-04-07,Pike,136.0,5.0
2020-04-07,Potter,3.0,
2020-04-07,Schuylkill,119.0,
2020-04-07,Snyder,9.0,1.0
2020-04-07,Somerset,7.0,
2020-04-07,Sullivan,1.0,
2020-04-07,Susquehanna,11.0,
2020-04-07,Tioga,10.0,
2020-04-07,Union,7.0,
2020-04-07,Venango,5.0,
2020-04-07,Warren,1.0,
2020-04-07,Washington,57.0,
2020-04-07,Wayne,40.0,
2020-04-07,Westmoreland,177.0,
2020-04-07,Wyoming,5.0,
2020-04-07,York,218.0,2.0
2020-04-09,Adams,38.0,1.0
2020-04-09,Allegheny,759.0,12.0
2020-04-09,Armstrong,20.0,
2020-04-09,Beaver,129.0,13.0
2020-04-09,Bedford,4.0,
2020-04-09,Berks,616.0,8.0
2020-04-09,Blair,6.0,
2020-04-09,Bradford,15.0,
2020-04-09,Bucks,871.0,23.0
2020-04-09,Butler,113.0,2.0
2020-04-09,Cambria,10.0,1.0
2020-04-09,Cameron,1.0,
2020-04-09,Carbon,83.0,2.0
2020-04-09,Centre,59.0,
2020-04-09,Chester,425.0,7.0
2020-04-09,Clarion,8.0,
2020-04-09,Clearfield,7.0,
2020-04-09,Clinton,4.0,
2020-04-09,Columbia,65.0,2.0
2020-04-09,Crawford,13.0,
2020-04-09,Cumberland,88.0,2.0
2020-04-09,Dauphin,180.0,2.0
2020-04-09,Delaware,1222.0,26.0
2020-04-09,Elk,2.0,
2020-04-09,Erie,32.0,
2020-04-09,Fayette,45.0,1.0
2020-04-09,Forest,5.0,
2020-04-09,Franklin,52.0,
2020-04-09,Fulton,1.0,
2020-04-09,Greene,21.0,
2020-04-09,Huntingdon,8.0,
2020-04-09,Indiana,21.0,
2020-04-09,Jefferson,1.0,
2020-04-09,Juniata,23.0,
2020-04-09,Lackawanna,312.0,16.0
2020-04-09,Lancaster,596.0,17.0
2020-04-09,Lawrence,37.0,2.0
2020-04-09,Lebanon,187.0,
2020-04-09,Lehigh,1466.0,13.0
2020-04-09,Luzerne,1241.0,12.0
2020-04-09,Lycoming,17.0,
2020-04-09,McKean,1.0,
2020-04-09,Mercer,30.0,
2020-04-09,Mifflin,10.0,
2020-04-09,Monroe,716.0,19.0
2020-04-09,Montgomery,1693.0,37.0
2020-04-09,Montour,25.0,
2020-04-09,Northampton,949.0,20.0
2020-04-09,Northumberland,24.0,
2020-04-09,Perry,15.0,1.0
2020-04-09,Philadelphia,5029.0,86.0
2020-04-09,Pike,163.0,6.0
2020-04-09,Potter,3.0,
2020-04-09,Schuylkill,149.0,1.0
2020-04-09,Snyder,9.0,1.0
2020-04-09,Somerset,7.0,
2020-04-09,Sullivan,1.0,
2020-04-09,Susquehanna,16.0,1.0
2020-04-09,Tioga,10.0,
2020-04-09,Union,11.0,
2020-04-09,Venango,5.0,
2020-04-09,Warren,1.0,
2020-04-09,Washington,63.0,
2020-04-09,Wayne,49.0,
2020-04-09,Westmoreland,190.0,1.0
2020-04-09,Wyoming,6.0,
2020-04-09,York,250.0,3.0
2020-04-10,Adams,43.0,1.0
2020-04-10,Allegheny,788.0,18.0
2020-04-10,Armstrong,22.0,
2020-04-10,Beaver,139.0,13.0
2020-04-10,Bedford,3.0,
2020-04-10,Berks,720.0,12.0
2020-04-10,Blair,9.0,
2020-04-10,Bradford,16.0,
2020-04-10,Bucks,958.0,26.0
2020-04-10,Butler,123.0,3.0
2020-04-10,Cambria,11.0,1.0
2020-04-10,Cameron,1.0,
2020-04-10,Carbon,93.0,3.0
2020-04-10,Centre,61.0,
2020-04-10,Chester,485.0,9.0
2020-04-10,Clarion,10.0,
2020-04-10,Clearfield,8.0,
2020-04-10,Clinton,6.0,
2020-04-10,Columbia,81.0,2.0
2020-04-10,Crawford,13.0,
2020-04-10,Cumberland,96.0,2.0
2020-04-10,Dauphin,199.0,2.0
2020-04-10,Delaware,1377.0,30.0
2020-04-10,Elk,2.0,
2020-04-10,Erie,36.0,
2020-04-10,Fayette,49.0,1.0
2020-04-10,Forest,5.0,
2020-04-10,Franklin,57.0,
2020-04-10,Fulton,1.0,
2020-04-10,Greene,21.0,
2020-04-10,Huntingdon,8.0,
2020-04-10,Indiana,26.0,
2020-04-10,Jefferson,1.0,
2020-04-10,Juniata,30.0,
2020-04-10,Lackawanna,346.0,18.0
2020-04-10,Lancaster,648.0,21.0
2020-04-10,Lawrence,45.0,3.0
2020-04-10,Lebanon,218.0,1.0
2020-04-10,Lehigh,1562.0,16.0
2020-04-10,Luzerne,1325.0,15.0
2020-04-10,Lycoming,18.0,
2020-04-10,McKean,1.0,
2020-04-10,Mercer,36.0,
2020-04-10,Mifflin,11.0,
2020-04-10,Monroe,752.0,19.0
2020-04-10,Montgomery,1889.0,50.0
2020-04-10,Montour,29.0,
2020-04-10,Northampton,994.0,21.0
2020-04-10,Northumberland,29.0,
2020-04-10,Perry,16.0,1.0
2020-04-10,Philadelphia,5521.0,110.0
2020-04-10,Pike,190.0,6.0
2020-04-10,Potter,3.0,
2020-04-10,Schuylkill,164.0,1.0
2020-04-10,Snyder,12.0,1.0
2020-04-10,Somerset,10.0,
2020-04-10,Sullivan,1.0,
2020-04-10,Susquehanna,22.0,2.0
2020-04-10,Tioga,11.0,
2020-04-10,Union,12.0,
2020-04-10,Venango,5.0,
2020-04-10,Warren,1.0,
2020-04-10,Washington,66.0,
2020-04-10,Wayne,53.0,
2020-04-10,Westmoreland,202.0,5.0
2020-04-10,Wyoming,6.0,
2020-04-10,York,283.0,3.0
2020-04-11,Adams,44.0,1.0
2020-04-11,Allegheny,836.0,19.0
2020-04-11,Armstrong,26.0,1.0
2020-04-11,Beaver,143.0,13.0
2020-04-11,Bedford,5.0,1.0
2020-04-11,Berks,930.0,19.0
2020-04-11,Blair,10.0,
2020-04-11,Bradford,18.0,
2020-04-11,Bucks,1051.0,29.0
2020-04-11,Butler,128.0,3.0
2020-04-11,Cambria,13.0,1.0
2020-04-11,Cameron,1.0,
2020-04-11,Carbon,98.0,3.0
2020-04-11,Centre,69.0,
2020-04-11,Chester,532.0,15.0
2020-04-11,Clarion,15.0,
2020-04-11,Clearfield,9.0,
2020-04-11,Clinton,7.0,
2020-04-11,Columbia,99.0,2.0
2020-04-11,Crawford,15.0,
2020-04-11,Cumberland,105.0,3.0
2020-04-11,Dauphin,213.0,3.0
2020-04-11,Delaware,1510.0,39.0
2020-04-11,Elk,2.0,
2020-04-11,Erie,39.0,
2020-04-11,Fayette,50.0,3.0
2020-04-11,Forest,5.0,
2020-04-11,Franklin,59.0,
2020-04-11,Fulton,1.0,
2020-04-11,Greene,23.0,
2020-04-11,Huntingdon,10.0,
2020-04-11,Indiana,40.0,
2020-04-11,Jefferson,1.0,
2020-04-11,Juniata,38.0,
2020-04-11,Lackawanna,392.0,20.0
2020-04-11,Lancaster,698.0,23.0
2020-04-11,Lawrence,46.0,4.0
2020-04-11,Lebanon,232.0,1.0
2020-04-11,Lehigh,1620.0,16.0
2020-04-11,Luzerne,1372.0,17.0
2020-04-11,Lycoming,20.0,
2020-04-11,McKean,2.0,
2020-04-11,Mercer,38.0,
2020-04-11,Mifflin,10.0,
2020-04-11,Monroe,774.0,22.0
2020-04-11,Montgomery,2053.0,60.0
2020-04-11,Montour,29.0,
2020-04-11,Northampton,1039.0,23.0
2020-04-11,Northumberland,31.0,
2020-04-11,Perry,16.0,1.0
2020-04-11,Philadelphia,6022.0,130.0
2020-04-11,Pike,208.0,6.0
2020-04-11,Potter,4.0,
2020-04-11,Schuylkill,179.0,2.0
2020-04-11,Snyder,16.0,1.0
2020-04-11,Somerset,10.0,
2020-04-11,Sullivan,1.0,
2020-04-11,Susquehanna,23.0,2.0
2020-04-11,Tioga,12.0,1.0
2020-04-11,Union,14.0,
2020-04-11,Venango,6.0,
2020-04-11,Warren,1.0,
2020-04-11,Washington,66.0,
2020-04-11,Wayne,57.0,1.0
2020-04-11,Westmoreland,218.0,6.0
2020-04-11,Wyoming,8.0,
2020-04-11,York,293.0,3.0
